word,happy,sad
bits,-12.02689,-11.99737
dando,-12.02696,-11.11828
corn,-12.02703,-12.78384
Jan-00,-12.02716,-11.84165
fitness,-12.02749,-12.45672
pedi,-12.02781,-12.28999
nani,-12.02807,-11.16192
ustream,-12.02878,-12.00876
berikan,-12.0288,-12.84312
cpet,-12.02902,-11.804
bnr,-12.02925,-11.33899
stuffed,-12.02942,-11.87668
lha,-12.02966,-11.0215
whew,-12.02975,-12.90144
upcoming,-12.03019,-12.79
increible,-12.03022,-12.65365
minus,-12.03057,-11.42747
error,-12.03086,-10.3399
strength,-12.03097,-12.09878
thou,-12.03111,-11.72328
cansada,-12.03128,-10.48412
pulled,-12.03128,-10.92631
segunda,-12.03162,-11.49019
hala,-12.03194,-12.27021
hole,-12.03267,-11.15468
latian,-12.03298,-11.56009
jaman,-12.03299,-11.78976
amsterdam,-12.03317,-12.10441
y'all!,-12.03369,-13.56154
potato,-12.03395,-12.38942
forgotten,-12.03449,-11.27858
bisma,-12.03481,-12.1509
hush,-12.03483,-12.00916
lluvia,-12.03519,-11.54752
beh,-12.03523,-11.33487
ari,-12.03535,-11.94889
reminder,-12.03563,-12.77296
doi,-12.03563,-11.21647
2moro,-12.03596,-11.51544
>rt,-12.03626,-11.70245
wkwkwkwk,-12.03632,-11.67548
sila,-12.03666,-12.13292
cheering,-12.03691,-11.98054
tonights,-12.03702,-12.44267
junto,-12.03771,-11.75727
bgd,-12.03776,-10.7822
lawan,-12.03836,-12.08605
updating,-12.03884,-12.03792
20th,-12.03919,-12.53086
searching,-12.03924,-11.95354
divertido,-12.03979,-12.34594
teams,-12.04022,-12.08337
pokoknya,-12.04045,-11.98402
duck,-12.04051,-12.28797
tujuan,-12.04076,-12.93735
rumbo,-12.04088,-12.84474
jaar,-12.04091,-11.98452
superb,-12.04092,-14.14245
penyakit,-12.04148,-11.51586
diem,-12.04236,-11.43768
pride,-12.04242,-12.66686
pacarmu,-12.0429,-11.96729
hoodie,-12.04295,-12.11581
chase,-12.04389,-12.37013
ruin,-12.04393,-11.07199
ngucapin,-12.04394,-12.45125
gasuka,-12.04404,-12.60331
bedroom,-12.0446,-11.8987
jum'at,-12.04479,-12.40384
gustan,-12.04491,-11.91145
nicest,-12.04518,-13.15222
seminggu,-12.04579,-10.90987
loo,-12.04629,-11.34377
quieras,-12.0471,-12.91588
scout,-12.04722,-12.60651
asiiik,-12.04726,-12.9473
hangin,-12.0473,-12.60485
nova,-12.04775,-12.15251
gapernah,-12.04816,-12.69013
lit,-12.04842,-11.95727
tks,-12.04844,-13.99219
absolute,-12.04851,-11.98621
twitterland,-12.04863,-13.30992
git,-12.04887,-12.09219
abit,-12.04908,-12.06365
shape,-12.04935,-12.07087
inspirational,-12.04984,-13.88692
usaha,-12.04992,-12.68128
bravo,-12.05018,-12.493
dejo,-12.05044,-11.01268
marketing,-12.05062,-12.46405
simon,-12.05151,-12.27902
vacaciones,-12.05159,-11.1465
rent,-12.05289,-12.00752
oil,-12.05349,-11.88255
c'mon,-12.05366,-12.23875
hve,-12.05387,-11.88155
barusan,-12.05427,-11.14373
jamming,-12.0543,-13.90812
errands,-12.05439,-12.17011
ulangan,-12.0544,-11.27144
favs,-12.05474,-13.21811
amazingly,-12.05496,-13.14211
workshop,-12.05517,-12.49917
asa,-12.0553,-11.45122
sori,-12.05549,-11.22427
lastnight,-12.0555,-11.90848
desfile,-12.0567,-12.01723
excitement,-12.05699,-12.5047
solid,-12.05783,-12.39495
section,-12.05784,-11.88983
girlie,-12.05791,-13.11958
bung,-12.05818,-12.61136
*mjb,-12.05832,-12.29584
chegando,-12.05889,-12.25354
ginger,-12.05897,-11.85354
lebay,-12.05922,-11.52382
tomo,-12.05942,-11.74106
ideal,-12.05946,-12.55959
gausah,-12.05947,-11.87823
belong,-12.05948,-12.5063
package,-12.05977,-12.10793
gigi,-12.05994,-10.60453
numero,-12.06023,-11.9978
whip,-12.06034,-12.61602
answers,-12.06088,-12.20338
physics,-12.06094,-11.24535
negro,-12.06106,-11.73637
awhh,-12.06107,-11.65035
thnk,-12.06119,-12.69639
boobs,-12.06177,-11.5453
theater,-12.06212,-12.25326
normally,-12.06214,-11.62056
ips,-12.06266,-12.46684
emo,-12.06283,-11.08095
sejak,-12.06288,-12.03574
pancake,-12.0629,-12.20975
ouch,-12.06295,-9.73698
host,-12.0631,-12.27578
enfim,-12.06328,-12.42724
qiero,-12.06332,-10.55829
maya,-12.06352,-12.32702
recorded,-12.06418,-12.0774
awwh,-12.06419,-11.70495
jumatan,-12.06427,-13.02349
kumpul,-12.06483,-11.93303
staff,-12.06487,-12.25457
viagem,-12.06507,-12.31155
jurusan,-12.0651,-13.11407
enter,-12.06548,-11.82211
beating,-12.06656,-11.95625
previous,-12.06672,-12.28889
medicine,-12.06709,-11.18025
location,-12.06736,-12.18237
\o/,-12.06755,-12.21331
horror,-12.06759,-11.28233
opportunity,-12.06766,-12.28433
suju,-12.06796,-12.22652
sisi,-12.06816,-12.4598
hilang,-12.06836,-10.80954
geslapen,-12.06875,-12.01538
sola,-12.0692,-10.32746
premios,-12.06959,-12.35993
oia,-12.06992,-12.73975
scratch,-12.07002,-11.7061
guide,-12.07021,-12.55731
ridiculous,-12.07024,-11.34021
yeap,-12.07104,-12.86273
championship,-12.07134,-12.71164
pleasant,-12.07142,-12.95132
hablamos,-12.0716,-12.09221
exist,-12.07178,-11.5551
guilty,-12.07185,-10.92354
tranquila,-12.07205,-12.62129
tweeple,-12.07224,-13.39032
aqi,-12.07255,-11.69567
holly,-12.07265,-12.4161
smsan,-12.07354,-11.15125
grill,-12.07369,-12.86927
mmg,-12.07379,-11.621
idc,-12.0738,-12.57776
wan,-12.07383,-11.29499
rua,-12.07392,-11.83223
roti,-12.07396,-12.09902
lari,-12.07408,-11.57008
nuestro,-12.07428,-12.02087
thingy,-12.07448,-11.80986
countdown,-12.07459,-12.70028
tues,-12.0748,-11.67456
unfollowed,-12.07504,-11.09685
upon,-12.07505,-12.23744
pwede,-12.0752,-12.23778
dng,-12.07531,-12.07745
amber,-12.07552,-12.49861
silver,-12.07553,-12.10254
kmana,-12.07564,-11.28527
several,-12.07566,-11.87301
bottles,-12.07586,-12.74842
hawaii,-12.07592,-12.01147
diajak,-12.07597,-10.74244
importante,-12.07606,-12.11367
gee,-12.07637,-12.03804
bagaimana,-12.07666,-11.99102
diaries,-12.07683,-11.70286
receive,-12.0771,-11.9618
taxi,-12.07726,-11.56776
asshole,-12.07795,-11.67376
poker,-12.07796,-11.93179
according,-12.07818,-12.076
helpful,-12.07826,-12.88487
victory,-12.0784,-13.48551
that'd,-12.07859,-12.92412
killer,-12.07875,-11.40153
cuanto,-12.07952,-11.52772
meninas,-12.07965,-11.90025
douche,-12.0797,-12.00487
usted,-12.08033,-12.31806
plate,-12.08067,-12.14728
kanina,-12.08079,-12.23172
surprisingly,-12.0817,-13.13874
empezar,-12.08172,-11.9795
rejeki,-12.08173,-13.04075
tara,-12.08198,-12.29227
cuppa,-12.08208,-12.76313
olha,-12.08209,-11.76925
hacia,-12.08241,-12.09957
ath,-12.08279,-11.44819
lift,-12.08294,-11.87917
nashville,-12.0834,-12.52059
cooler,-12.0835,-12.69967
forest,-12.08412,-13.09047
usher,-12.08483,-12.14203
hangout,-12.08502,-12.25392
pon,-12.08511,-11.99059
hum,-12.08609,-11.89922
axis,-12.08628,-12.11971
gomez,-12.08643,-12.2537
podcast,-12.08746,-12.66082
encontrar,-12.08792,-12.06294
debe,-12.08793,-11.96427
waw,-12.088,-12.24463
avoid,-12.08837,-11.82373
hashtag,-12.08866,-13.0502
kmaren,-12.08878,-11.16658
sebuah,-12.08878,-13.08
metal,-12.0889,-12.01879
pst,-12.08939,-11.91727
recien,-12.08979,-11.99022
beri,-12.09078,-12.34961
mirror,-12.09086,-12.10312
entertainment,-12.09186,-12.47236
teddy,-12.09244,-12.15453
bestfriends,-12.09293,-12.5083
falando,-12.09297,-11.08583
sittin,-12.09338,-11.85295
hasilnya,-12.09358,-12.37058
malming,-12.0936,-11.36697
cya,-12.09402,-12.71805
kepada,-12.09465,-13.38365
berduka,-12.09492,-10.78474
notebook,-12.09493,-11.79241
medio,-12.0954,-11.34557
?.,-12.09548,-12.3255
steph,-12.09553,-12.7031
jueves,-12.09602,-11.6267
leader,-12.09621,-12.93874
joey,-12.09646,-12.38265
blunt,-12.09648,-12.63253
goede,-12.09666,-13.26587
sala,-12.0967,-11.54046
application,-12.09674,-12.22761
venga,-12.09709,-12.07936
nowww,-12.09717,-11.64929
edge,-12.09722,-12.03024
replies,-12.09724,-11.47511
belle,-12.09753,-12.88716
museum,-12.09783,-12.80985
loe,-12.09801,-11.64894
kmna,-12.0983,-11.54062
newcastle,-12.09832,-11.85581
wave,-12.09843,-12.2732
mann,-12.09912,-11.13965
delay,-12.09935,-11.5715
jawa,-12.09943,-12.33474
karen,-12.09953,-12.36498
sayangg,-12.1,-12.45689
ngakak,-12.10064,-11.81258
directors,-12.1008,-12.47545
vanessa,-12.10081,-12.53568
ikea,-12.10138,-12.52575
cont,-12.10145,-12.11299
choir,-12.1017,-12.42041
sndiri,-12.10218,-11.36233
subhanallah,-12.10283,-12.64432
mimi,-12.10313,-10.62957
caramel,-12.1036,-12.44725
log,-12.10389,-11.21702
deseo,-12.10468,-12.1679
cma,-12.10502,-11.44611
imut,-12.10524,-12.93593
syng,-12.10541,-12.10153
robin,-12.1055,-12.57428
became,-12.1058,-12.04643
buh,-12.1059,-11.39261
ihh,-12.10599,-10.80521
answered,-12.10643,-12.08053
tiger,-12.10645,-12.65047
supper,-12.10651,-12.53783
deeh,-12.10656,-11.54598
greek,-12.10664,-12.45941
sbr,-12.10681,-11.68497
rare,-12.10719,-12.23987
roomie,-12.10726,-12.4639
eaten,-12.10754,-10.81018
jantar,-12.10856,-12.99731
appointment,-12.10882,-11.51159
connection,-12.10885,-10.93938
nikki,-12.10906,-12.94494
barca,-12.10925,-12.09203
engkau,-12.10946,-12.4155
misss,-12.10976,-10.58689
spare,-12.11012,-11.76854
pasando,-12.11068,-11.46998
dagje,-12.11092,-12.51864
volver,-12.11125,-11.00182
vroeg,-12.11165,-10.83544
cabeza,-12.11167,-9.83787
vivir,-12.11199,-11.72459
shoppin,-12.11216,-12.69917
calle,-12.11238,-11.80696
maka,-12.11241,-12.21348
potatoes,-12.11245,-12.80418
idd,-12.1131,-11.94441
natuurlijk,-12.11367,-13.17167
badly,-12.11408,-9.93186
iron,-12.11491,-11.72996
tengah,-12.11515,-11.7208
example,-12.11524,-12.78204
classy,-12.11591,-13.64236
beers,-12.1162,-12.59874
|via,-12.11687,-12.85272
=/,-12.11779,-10.92919
suddenly,-12.11838,-10.74873
omdat,-12.11878,-11.58602
clip,-12.11881,-12.19832
